Block,BlockGroup,Tract,zipcode,aa_school_id,block_type,pop_total,pop_under18,intptlat,intptlon,aland_m2
60750611001024,60750611001,6075061100,94111.0,872,land - populated,42,2,37.7938957,-122.4038383,7398.0
60750611001014,60750611001,6075061100,94111.0,872,land - populated,23,0,37.7951959,-122.4040924,7691.0
60750611001004,60750611001,6075061100,94108.0,872,land - populated,292,23,37.7957905,-122.4044153,10530.0
60750611001015,60750611001,6075061100,94111.0,872,land - populated,192,3,37.7947609,-122.4040102,6698.0
60750611001016,60750611001,6075061100,94111.0,872,land - populated,391,30,37.7943396,-122.4039175,7335.0
60750117001004,60750117001,6075011700,94111.0,872,land - zero population,0,0,37.7937123,-122.401691,3742.0
60750117001011,60750117001,6075011700,94111.0,872,land - zero population,0,0,37.793249,-122.401593,4053.0
60750117001010,60750117001,6075011700,94104.0,872,land - populated,62,3,37.7925323,-122.401443,7892.0
60750117001005,60750117001,6075011700,94111.0,872,land - zero population,0,0,37.7933651,-122.4024603,7477.0
60750117001009,60750117001,6075011700,94104.0,872,land - zero population,0,0,37.7924261,-122.4022624,7763.0
60750117001026,60750117001,6075011700,94104.0,872,land - zero population,0,0,37.7915085,-122.4016131,13260.0
60750117002002,60750117002,6075011700,94104.0,872,land - zero population,0,0,37.7906079,-122.4014672,15252.0
60750117002014,60750117002,6075011700,94105.0,872,land - populated,4,1,37.7897315,-122.4014302,12061.0
60750117001027,60750117001,6075011700,94104.0,872,land - zero population,0,0,37.7917331,-122.401945,2023.0
60750117002003,60750117002,6075011700,94104.0,872,land - zero population,0,0,37.7904825,-122.4024568,3203.0
60750117001006,60750117001,6075011700,94111.0,872,land - populated,1,0,37.7932484,-122.4033919,9874.0
60750117001008,60750117001,6075011700,94104.0,872,land - populated,5,0,37.7922707,-122.4034937,15749.0
60750117001007,60750117001,6075011700,94108.0,872,land - zero population,0,0,37.7931427,-122.4042188,5530.0
60750117001025,60750117001,6075011700,94104.0,872,land - populated,10,1,37.7913523,-122.4031231,12087.0
60750117002004,60750117002,6075011700,94104.0,872,land - populated,84,1,37.7903773,-122.4032825,12194.0
60750117001024,60750117001,6075011700,94104.0,872,land - populated,207,37,37.791246,-122.4039476,3313.0
60750117001023,60750117001,6075011700,94104.0,490,land - populated,5,0,37.791207,-122.4042774,2833.0
60750117002005,60750117002,6075011700,94104.0,490,land - populated,2,0,37.790272,-122.4041202,3434.0
60750117002006,60750117002,6075011700,94104.0,490,land - populated,45,5,37.7900615,-122.4047768,7251.0
60750615001045,60750615001,6075061500,94105.0,497,land - populated,11,0,37.7878709,-122.3974161,18550.0
60750615001025,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7896132,-122.3981261,4167.0
60750615001028,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7891586,-122.3977986,8253.0
60750615001044,60750615001,6075061500,94105.0,497,land - populated,3,0,37.7882718,-122.397914,15970.0
60750615002002,60750615002,6075061500,94105.0,497,land - zero population,0,0,37.7875654,-122.3967052,16347.0
60750615002007,60750615002,6075061500,94105.0,497,land - zero population,0,0,37.7866872,-122.3978185,2782.0
60750615002008,60750615002,6075061500,94105.0,497,land - zero population,0,0,37.7860857,-122.3985385,10174.0
60750615001027,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7889959,-122.3991333,9427.0
60750615001043,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7882804,-122.3989097,10322.0
60750615001026,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7889876,-122.3998673,13723.0
60750615001038,60750615001,6075061500,94105.0,497,land - populated,3,1,37.7879469,-122.4004217,5947.0
60750615001046,60750615001,6075061500,94105.0,497,land - populated,235,10,37.7867044,-122.3988796,5876.0
60750615001047,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7871055,-122.3993787,5284.0
60750615001042,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7875111,-122.3998818,5965.0
60750615001048,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7860199,-122.4002293,23435.0
60750615002017,60750615002,6075061500,94107.0,497,land - populated,99,3,37.7847824,-122.3968537,13883.0
60750615002018,60750615002,6075061500,94107.0,497,land - populated,534,18,37.7836112,-122.3975968,26844.0
60750615002011,60750615002,6075061500,94105.0,497,land - populated,137,8,37.7854992,-122.3977282,16567.0
60750615002010,60750615002,6075061500,94107.0,497,land - zero population,0,0,37.7846984,-122.3993516,5305.0
60750615002009,60750615002,6075061500,94107.0,497,land - zero population,0,0,37.7843133,-122.3984758,21366.0
60750178012000,60750178012,6075017801,94107.0,497,land - populated,571,18,37.7827657,-122.3988218,27033.0
60750178012001,60750178012,6075017801,94107.0,497,land - populated,213,1,37.7820471,-122.399574,6669.0
60750178012002,60750178012,6075017801,94107.0,497,land - zero population,0,0,37.7820199,-122.4004581,8197.0
60750615001022,60750615001,6075061500,94105.0,497,land - populated,8,2,37.7887529,-122.4014226,5656.0
60750615001023,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7890011,-122.4017057,715.0
60750615001039,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7883535,-122.4009274,5077.0
60750615001029,60750615001,6075061500,94105.0,497,land - populated,11,0,37.7879748,-122.4019382,12397.0
60750615001030,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7881822,-122.4027473,1565.0
60750615001049,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7872748,-122.4010362,3640.0
60750615001041,60750615001,6075061500,94105.0,497,land - populated,92,7,37.7866368,-122.4009969,12569.0
60750615001037,60750615001,6075061500,94105.0,497,land - populated,147,3,37.7874926,-122.4013085,2809.0
60750615001036,60750615001,6075061500,94105.0,497,land - populated,630,22,37.7867657,-122.4019179,6469.0
60750615001035,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7871461,-122.4024326,5132.0
60750117002013,60750117002,6075011700,94104.0,872,land - populated,1,0,37.789466,-122.4029208,15532.0
60750117002015,60750117002,6075011700,94105.0,872,land - populated,4,0,37.7886242,-122.4029094,10836.0
60750117002016,60750117002,6075011700,94105.0,872,land - zero population,0,0,37.7880792,-122.4031254,458.0
60750117002023,60750117002,6075011700,94105.0,872,land - populated,28,6,37.7879022,-122.4033,689.0
60750117002012,60750117002,6075011700,94104.0,490,land - populated,4,0,37.7892625,-122.4045293,14628.0
60750117002021,60750117002,6075011700,94102.0,490,land - populated,81,0,37.7880963,-122.4043113,7211.0
60750117002017,60750117002,6075011700,94104.0,490,land - populated,10,0,37.7885617,-122.4043978,7249.0
60750615001031,60750615001,6075061500,94105.0,497,land - zero population,0,0,37.7875431,-122.4029113,6054.0
60750615001034,60750615001,6075061500,94102.0,497,land - zero population,0,0,37.7871856,-122.4040075,1317.0
60750117002022,60750117002,6075011700,94102.0,790,land - zero population,0,0,37.7874611,-122.4043344,10757.0
60750615001032,60750615001,6075061500,94102.0,497,land - populated,104,2,37.786203,-122.4040617,37802.0
60750615001040,60750615001,6075061500,94105.0,497,land - populated,6,1,37.7847536,-122.4023675,53674.0
60750178011000,60750178011,6075017801,94107.0,497,land - zero population,0,0,37.7835253,-122.4008169,53722.0
60750615001050,60750615001,6075061500,94102.0,497,land - populated,4,0,37.7854514,-122.4035526,15647.0
60750176011003,60750176011,6075017601,94102.0,497,land - zero population,0,0,37.7845537,-122.4047088,2937.0
60750178011002,60750178011,6075017801,94103.0,497,land - populated,1041,4,37.7821759,-122.4032229,26867.0
60750176011005,60750176011,6075017601,94103.0,497,land - populated,2,0,37.7827739,-122.4043215,34330.0
60750101001002,60750101001,6075010100,94133.0,562,land - zero population,0,0,37.8069845,-122.4064576,3062.0
60750101001018,60750101001,6075010100,94133.0,562,land - populated,1,0,37.8067691,-122.4067651,5644.0
60750101001003,60750101001,6075010100,94133.0,562,land - zero population,0,0,37.8077583,-122.4081486,1323.0
60750101001016,60750101001,6075010100,94133.0,562,land - zero population,0,0,37.8075536,-122.4084469,7513.0
60750101001017,60750101001,6075010100,94133.0,562,land - populated,200,1,37.8066956,-122.4088191,29670.0
60750101001001,60750101001,6075010100,94133.0,562,land - populated,44,1,37.8085222,-122.4095588,243533.0
60750101001008,60750101001,6075010100,94133.0,562,land - zero population,0,0,37.8083348,-122.4106548,2875.0
60750101001015,60750101001,6075010100,94133.0,562,land - zero population,0,0,37.80753,-122.4097872,14999.0
60750101001009,60750101001,6075010100,94133.0,562,land - populated,1,0,37.8081094,-122.4113482,13671.0
60750101001014,60750101001,6075010100,94133.0,562,land - zero population,0,0,37.8073258,-122.411414,15326.0
60750101001019,60750101001,6075010100,94133.0,562,land - populated,389,5,37.8063937,-122.4112248,15358.0
60750101001020,60750101001,6075010100,94133.0,562,land - populated,93,1,37.8061885,-122.4128709,15454.0
60750104003000,60750104003,6075010400,94111.0,562,land - populated,302,8,37.8042325,-122.4054642,7499.0
60750101002001,60750101002,6075010100,94133.0,562,land - zero population,0,0,37.8060276,-122.4063478,12962.0
60750101002016,60750101002,6075010100,94133.0,562,land - zero population,0,0,37.805162,-122.4060274,13882.0
60750104003001,60750104003,6075010400,94111.0,562,land - populated,69,7,37.8041316,-122.4062552,7430.0
60750104003003,60750104003,6075010400,94133.0,562,land - populated,3,1,37.8032439,-122.4056559,13839.0
60750104003005,60750104003,6075010400,94133.0,562,land - populated,67,3,37.8024076,-122.4051026,7307.0
60750104003008,60750104003,6075010400,94133.0,562,land - zero population,0,0,37.8023009,-122.4058763,7258.0
60750104003004,60750104003,6075010400,94133.0,562,land - zero population,0,0,37.8034803,-122.4064266,779.0
60750104003009,60750104003,6075010400,94133.0,562,land - populated,24,1,37.8029592,-122.4065614,1164.0
60750101002002,60750101002,6075010100,94133.0,562,land - populated,410,18,37.805423,-122.4079305,38168.0
60750101002014,60750101002,6075010100,94133.0,562,land - populated,85,4,37.8045392,-122.4088763,4660.0
60750104003010,60750104003,6075010400,94133.0,562,land - populated,93,8,37.8031227,-122.407071,8519.0
60750104003002,60750104003,6075010400,94133.0,562,land - populated,141,14,37.8039836,-122.407471,14185.0
60750104003012,60750104003,6075010400,94133.0,562,land - populated,189,21,37.8021239,-122.4070582,14893.0
60750104003011,60750104003,6075010400,94133.0,562,land - populated,88,7,37.8029977,-122.4077888,4863.0
60750104002007,60750104002,6075010400,94133.0,562,land - populated,27,0,37.8023423,-122.4080803,876.0
60750104002003,60750104002,6075010400,94133.0,562,land - populated,255,18,37.8028689,-122.4088538,14971.0
60750104002005,60750104002,6075010400,94133.0,562,land - populated,176,13,37.8019835,-122.408741,10656.0
60750104003013,60750104003,6075010400,94133.0,562,land - populated,232,15,37.8014028,-122.405321,14941.0
60750104004002,60750104004,6075010400,94133.0,872,land - populated,164,4,37.8004177,-122.4055373,7334.0
60750106001000,60750106001,6075010600,94133.0,562,land - populated,78,5,37.8012841,-122.4062753,2968.0
60750106001001,60750106001,6075010600,94133.0,562,land - populated,98,5,37.8012351,-122.4066636,4343.0
60750106001005,60750106001,6075010600,94133.0,872,land - populated,120,12,37.8003433,-122.4061212,3602.0
60750106001004,60750106001,6075010600,94133.0,872,land - populated,157,23,37.8002945,-122.40651,3679.0
60750104004003,60750104004,6075010400,94133.0,872,land - populated,310,19,37.7995366,-122.404943,14885.0
60750106001007,60750106001,6075010600,94133.0,872,land - populated,73,8,37.7993217,-122.4058833,2440.0
60750106001006,60750106001,6075010600,94133.0,872,land - populated,315,28,37.7993409,-122.4066476,12107.0
60750106002003,60750106002,6075010600,94133.0,872,land - populated,75,7,37.7987795,-122.4060095,2220.0
60750106002004,60750106002,6075010600,94133.0,872,land - populated,178,16,37.7983049,-122.4059112,5248.0
60750106003009,60750106003,6075010600,94133.0,872,land - populated,40,5,37.7986818,-122.4067902,2214.0
60750106003010,60750106003,6075010600,94133.0,872,land - populated,179,25,37.7982364,-122.4066638,4663.0
60750106001002,60750106001,6075010600,94133.0,562,land - populated,225,25,37.8011549,-122.4072855,7335.0
60750106001003,60750106001,6075010600,94133.0,562,land - populated,199,25,37.8002205,-122.407098,7333.0
60750106003006,60750106003,6075010600,94133.0,562,land - populated,70,3,37.8001541,-122.4076444,2894.0
60750106003000,60750106003,6075010600,94133.0,562,land - populated,236,34,37.8010574,-122.4080661,7254.0
60750104002006,60750104002,6075010400,94133.0,562,land - populated,130,11,37.8016923,-122.4085738,3447.0
60750106003005,60750106003,6075010600,94133.0,562,land - populated,209,24,37.8001006,-122.4080309,4395.0
60750106003001,60750106003,6075010600,94133.0,562,land - populated,143,10,37.8009574,-122.4088669,7650.0
60750106003004,60750106003,6075010600,94133.0,562,land - populated,158,21,37.8000188,-122.4086833,7967.0
60750106003007,60750106003,6075010600,94133.0,872,land - populated,162,13,37.7992274,-122.4079166,10549.0
60750106003008,60750106003,6075010600,94133.0,872,land - populated,89,18,37.7985416,-122.4073858,2071.0
60750107003000,60750107003,6075010700,94133.0,638,land - zero population,0,0,37.7979463,-122.4069223,575.0
60750107002000,60750107002,6075010700,94133.0,801,land - populated,34,5,37.7989194,-122.4085637,4343.0
60750107004000,60750107004,6075010700,94133.0,638,land - populated,727,64,37.7981476,-122.4079935,13196.0
60750101002003,60750101002,6075010100,94133.0,562,land - populated,158,13,37.8056156,-122.4098055,7675.0
60750101002013,60750101002,6075010100,94133.0,562,land - populated,93,7,37.8050046,-122.4089834,4755.0
60750101002012,60750101002,6075010100,94133.0,562,land - populated,43,4,37.8049032,-122.4097843,2732.0
60750101002015,60750101002,6075010100,94133.0,562,land - populated,44,5,37.8044384,-122.4096776,2852.0
60750101002011,60750101002,6075010100,94133.0,562,land - populated,61,2,37.8045315,-122.410852,15349.0
60750104002000,60750104002,6075010400,94133.0,562,land - populated,262,29,37.8038011,-122.4090405,14969.0
60750104002001,60750104002,6075010400,94133.0,562,land - populated,280,29,37.8036008,-122.4106638,15310.0
60750104002002,60750104002,6075010400,94133.0,562,land - populated,311,42,37.8026686,-122.4104752,15346.0
60750101002004,60750101002,6075010100,94133.0,562,land - populated,264,13,37.8054621,-122.4110377,15257.0
60750101002005,60750101002,6075010100,94133.0,562,land - populated,79,2,37.8054888,-122.4127324,7710.0
60750101002010,60750101002,6075010100,94133.0,562,land - populated,281,13,37.8043273,-122.4124969,15347.0
60750101002018,60750101002,6075010100,94133.0,562,land - populated,131,10,37.805023,-122.4126429,7756.0
60750104001000,60750104001,6075010400,94133.0,562,land - populated,292,43,37.8033964,-122.4123074,15331.0
60750104001003,60750104001,6075010400,94133.0,562,land - zero population,0,0,37.8024774,-122.4120999,14971.0
60750107001000,60750107001,6075010700,94133.0,801,land - zero population,0,0,37.8020027,-122.412766,449.0
60750106003011,60750106003,6075010600,94133.0,562,land - populated,80,3,37.8000833,-122.4094703,4860.0
60750104002004,60750104002,6075010400,94133.0,562,land - populated,211,17,37.8017358,-122.4102879,15352.0
60750106003002,60750106003,6075010600,94133.0,562,land - zero population,0,0,37.8008532,-122.4100267,13475.0
60750107001004,60750107001,6075010700,94133.0,801,land - populated,1,0,37.8004623,-122.410665,1865.0
